sku,name,customer_review_average,customer_review_count,regular_price,category_path,url
6578050,"LG - 42"" Class C4 Series OLED evo 4K UHD Smart webOS TV (2024)",4.8,191,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578050/pdp
6578051,"LG - 55"" Class C4 Series OLED evo 4K UHD Smart webOS TV (2024)",4.8,455,1399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578051/pdp
6578052,"LG - 65"" Class 90 Series QNED MiniLED 4K UHD Smart webOS TV (2024)",4.5,27,1199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578052/pdp
6578053,"LG - 65"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",4.7,213,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578053/pdp
6578055,"LG - 77"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",4.7,180,1799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578055/pdp
6578057,"LG - 55"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",4.8,230,1099.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578057/pdp
6578058,"LG - 48"" Class C4 Series OLED evo 4K UHD Smart webOS TV (2024)",4.8,231,1099.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578058/pdp
6578059,Samsung - 65” Class S85D Series OLED 4K Smart Tizen TV (2024),4.6,297,1799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578059/pdp
6578060,Samsung - 83” Class S85D Series OLED 4K Smart Tizen TV (2024),4.7,56,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578060/pdp
6578061,Samsung - 55” Class S85D Series OLED 4K Smart Tizen TV (2024),4.7,131,1699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578061/pdp
6578062,"Samsung - 48"" Class S90D Series OLED 4K UHD Smart Tizen TV (2024)",4.7,165,1199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578062/pdp
6578064,Samsung - 83” Class S90D Series OLED 4K UHD Smart Tizen TV (2024),4.2,81,3799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578064/pdp
6578065,"Samsung - 77"" Class S90D Series OLED 4K UHD Smart Tizen TV (2024)",4.0,651,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578065/pdp
6578067,Samsung - 42” Class S90D Series OLED 4K UHD Smart Tizen TV (2024),4.5,85,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578067/pdp
6578068,"Roku - 55"" Class Pro Series Mini-LED QLED 4K Smart RokuTV",4.7,163,899.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578068/pdp
6578069,"Roku - 65"" Class Pro Series Mini-LED QLED 4K Smart RokuTV",4.8,137,1199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578069/pdp
6578070,"Roku - 75"" Class Pro Series Mini-LED QLED 4K Smart RokuTV",4.8,101,1699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578070/pdp
6578071,Samsung - 98” Class DU9000 Series Crystal UHD Smart Tizen TV (2024),4.7,160,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578071/pdp
6578147,"LG - 77"" Class Z3 Series OLED evo 8K UHD Smart webOS TV (2023)",4.0,3,9999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578147/pdp
6578149,"LG - 83"" Class G4 Series OLED evo 4K UHD Smart webOS TV with One Wall Design (2024)",4.7,126,5299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578149/pdp
6578150,"LG - 65"" Class G4 Series OLED evo 4K UHD Smart webOS TV (2024)",4.7,327,2399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578150/pdp
6578175,LG - 43” Class 80 Series QNED 4K UHD Smart webOS TV (2024),4.6,37,549.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578175/pdp
6578176,LG - 43” Class UT75 Series LED 4K UHD Smart webOS TV (2024),4.5,387,249.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578176/pdp
6578177,"LG - 32"" Class LR65 Series LED HD webOS TV (2024)",4.6,221,179.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578177/pdp
6578178,LG - 65” Class UT75 Series LED 4K UHD Smart webOS TV (2024),4.5,411,399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578178/pdp
6578180,LG - 75” Class 80 Series QNED 4K UHD Smart webOS TV (2024),4.5,83,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578180/pdp
6578181,LG - 55” Class 80 Series QNED 4K UHD Smart webOS TV (2024),4.6,124,599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578181/pdp
6578182,LG - 98” Class 89 Series QNED 4K UHD Smart webOS TV (2024),4.2,33,3999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578182/pdp
6578183,"LG - 55"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",4.7,129,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578183/pdp
6578184,"LG - 65"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",4.6,208,799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578184/pdp
6578185,LG - 86” Class UT75 Series LED 4K UHD Smart webOS TV (2024),4.7,276,799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578185/pdp
6578186,LG - 55” Class UT75 Series LED 4K UHD Smart webOS TV (2024),4.5,466,349.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578186/pdp
6578187,"LG - 86"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",4.8,67,1599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578187/pdp
6578189,LG - 75” Class UT75 Series LED 4K UHD Smart webOS TV (2024),4.7,217,599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578189/pdp
6578190,"LG - 75"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",4.6,242,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578190/pdp
6578191,LG - 86” Class 80 Series QNED 4K UHD Smart webOS TV (2024),4.6,57,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578191/pdp
6578192,LG - 65” Class 80 Series QNED 4K UHD Smart webOS TV (2024),4.6,126,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578192/pdp
6578194,"LG - 50"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",5.0,4,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578194/pdp
6578195,LG - 50” Class UT75 Series LED 4K UHD Smart webOS TV (2024),4.6,286,319.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578195/pdp
6578344,"Roku - 32"" Class Select Series Full HD Smart RokuTV",4.6,263,179.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578344/pdp
6578365,"Roku - 40"" Class Select Series Full HD Smart RokuTV",4.6,464,199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578365/pdp
6578568,"Sony - 65"" Class BRAVIA 9 Mini LED QLED 4K UHD Smart Google TV (2024)",4.7,108,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578568/pdp
6578569,"Sony - 55"" Class BRAVIA 8 OLED 4K UHD Smart Google TV (2024)",4.6,361,1699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578569/pdp
6578570,"Sony - 85"" class BRAVIA 7 Mini LED QLED 4K UHD Smart Google TV (2024)",4.6,184,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578570/pdp
6578571,"Sony - 65"" class BRAVIA 7 Mini LED QLED 4K UHD Smart Google TV (2024)",4.7,279,1899.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578571/pdp
6578572,"Sony - 75"" class BRAVIA 7 Mini LED QLED 4K UHD Smart Google TV (2024)",4.7,257,2399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578572/pdp
6578573,"Sony - 55"" class BRAVIA 7 Mini LED QLED 4K UHD Smart Google TV (2024)",4.6,119,1599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578573/pdp
6578574,"Sony - 77"" Class BRAVIA 8 OLED 4K UHD Smart Google TV (2024)",4.7,393,3199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578574/pdp
6578575,"Sony - 75"" Class BRAVIA 9 Mini LED QLED 4K UHD Smart Google TV (2024)",4.7,121,3499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578575/pdp
6578576,"Sony - 85"" Class BRAVIA 9 Mini LED QLED 4K UHD Smart Google TV (2024)",4.7,154,4799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578576/pdp
6578577,"Sony - 65"" Class BRAVIA 8 OLED 4K UHD Smart Google TV (2024)",4.7,736,2299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578577/pdp
6578578,"Sony - 85"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",4.7,201,1599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578578/pdp
6578579,"Sony - 65"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",4.6,297,799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578579/pdp
6578580,"Sony - 43"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",4.6,318,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578580/pdp
6578581,"Sony - 55"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",4.6,306,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578581/pdp
6578582,"Sony - 75"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",4.6,223,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578582/pdp
6578583,"Sony - 50"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",4.5,269,599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578583/pdp
6578696,"DuraPro - Partial Sun Smart Series 65"" Class LED Outdoor Partial Sun 4K UHD Smart webOS TV",4.2,9,2199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6578696/pdp
6579195,"Hisense - 85"" Class QD7 Series QLED 4K UHD Smart Google TV (2024)",4.7,179,849.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579195/pdp
6579196,"Hisense - 85"" Class U7 Series Mini-LED 4K UHD QLED Smart Google TV (2024)",4.6,87,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579196/pdp
6579198,"Hisense - 55"" Class S7 Series CanvasTV 4K QLED TV with Hi-Matte Display and UltraSlim Wall Mount (2024)",4.7,113,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579198/pdp
6579442,"TCL - 75"" Class QM8-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.6,114,1999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579442/pdp
6579443,"TCL - 85"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",4.7,372,1199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579443/pdp
6579444,"TCL - 65"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",4.7,108,379.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579444/pdp
6579445,"TCL - 115"" Class QM8-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.3,8,19999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579445/pdp
6579447,"TCL - 98"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",4.7,341,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579447/pdp
6579448,"TCL - 75"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",4.7,188,749.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579448/pdp
6579449,"TCL - 65"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",4.6,370,429.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579449/pdp
6579451,"TCL - 43"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",4.6,138,209.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579451/pdp
6579452,"TCL - 65"" Class QM8-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.5,138,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579452/pdp
6579453,"TCL - 65"" Class QM7-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.7,387,799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579453/pdp
6579454,"TCL - 50"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",4.5,107,249.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579454/pdp
6579455,"TCL - 85"" Class QM7-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.7,97,1799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579455/pdp
6579456,"TCL - 85"" Class QM8-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.6,76,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579456/pdp
6579457,"TCL - 55"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",4.7,476,319.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579457/pdp
6579458,"TCL - 43"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",4.5,342,239.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579458/pdp
6579459,"TCL - 55"" Class QM7-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.7,647,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579459/pdp
6579460,"TCL - 55"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",4.6,313,279.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579460/pdp
6579461,"TCL - 85"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",4.7,108,749.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579461/pdp
6579462,"TCL - 50"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",4.4,247,299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579462/pdp
6579463,"TCL - 75"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",4.7,174,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579463/pdp
6579485,"TCL - 75"" Class QM7-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.6,265,1349.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579485/pdp
6579707,"Peerless-AV - 55"" Neptune Full Sun Outdoor Smart TV - Comes with FREE Outdoor Tilting Wall Mount (2024)",4.9,8,2799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579707/pdp
6579708,"Peerless-AV - 65"" Neptune Full Sun Outdoor Smart TV - Comes with FREE Outdoor Tilting Wall Mount (2024)",4.9,33,3499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579708/pdp
6579761,"Hisense - 55"" Class A6 Series LED 4K UHD Smart Google TV (2024)",4.7,238,299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579761/pdp
6579766,"Hisense - 75"" Class A6 Series LED 4K UHD Smart Google TV (2024)",4.6,78,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579766/pdp
6579983,"Hisense - 50"" Class U6 Series Quantum 4K ULED Fire TV (2023)",4.1,28,279.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579983/pdp
6579984,"Hisense - 65"" Class U6 Series Quantum 4K ULED Fire TV (2023)",4.4,15,449.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579984/pdp
6579985,"Hisense - 58"" Class U6 Series Quantum 4K ULED Fire TV (2023)",4.7,23,349.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6579985/pdp
6580446,"Insignia™ - 70"" Class F50 Series LED 4K UHD Smart Fire TV",4.6,632,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6580446/pdp
6580447,"Insignia™ - 75"" Class F50 Series LED 4K UHD Smart Fire TV",4.7,717,599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6580447/pdp
6580485,"Toshiba - 32"" Class V35 Series LED HD Smart Fire  TV (2024)",4.6,135,149.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6580485/pdp
6580487,"Toshiba - 43"" Class V35 Series LED Full HD Smart Fire  TV (2024)",4.5,153,189.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6580487/pdp
6580694,"TCL - 98"" Class QM7-Series 4K UHD HDR QD Mini LED Smart Google TV (2024)",4.7,165,3999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6580694/pdp
6580695,"TCL - 32"" Class S2-Series 720p HD LED Smart Google TV - 32S250G (2024)",4.6,42,119.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6580695/pdp
6583974,"Insignia™ - 85"" Class F50 Series LED 4K UHD Smart Fire TV",4.7,405,899.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6583974/pdp
6584787,"LG - 48"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",4.7,1234,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6584787/pdp
6584869,Samsung - 50” Class DU6900 Series Crystal UHD 4K Smart Tizen TV (2024),4.6,955,249.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6584869/pdp
6584870,Samsung - 75” Class DU6900 Series Crystal UHD 4K Smart Tizen TV (2024),4.7,408,599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6584870/pdp
6587519,"Samsung - Refurbished 75"" Class The Frame QLED 4K UHD Smart Tizen TV (2022)",3.0,1,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6587519/pdp
6587526,"Samsung - Refurbished 65"" Class S90C OLED 4K UHD Smart Tizen TV (2023)",1.9,9,2599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6587526/pdp
6587527,"Samsung - Refurbished 55"" Class S95C OLED 4K UHD Smart Tizen TV (2023)",5.0,1,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6587527/pdp
6587985,"DuraPro - 32"" Class DuraGo Rollable Smart Touch Screen LCD Full HD TV Android GMS Certified (2025)",3.7,36,899.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6587985/pdp
6589376,"Samsung - 65"" BED-H Series 4K Business Pro TV",2.0,1,650.0,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6589376/pdp
6589571,"Samsung - 43"" BED-H Series 4K Business Pro TV",5.0,1,319.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6589571/pdp
6590118,"TCL - 55"" Class A300W NXTVISION Series 4K QLED Lifestyle TV with Ultra Matte Screen and Flush Wall Mount (2024)",4.7,124,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6590118/pdp
6590119,"TCL - 75"" Class A300W NXTVISION Series 4K QLED Lifestyle TV with Ultra Matte Screen and Flush Wall Mount (2024)",4.3,24,1799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6590119/pdp
6590120,"TCL - 85"" Class A300W NXTVISION Series 4K QLED Lifestyle TV with Ultra Matte Screen and Flush Wall Mount (2024)",4.8,5,2799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6590120/pdp
6590123,"TCL - 65"" Class A300W NXTVISION Series 4K QLED Lifestyle TV with Ultra Matte Screen and Flush Wall Mount (2024)",4.6,193,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6590123/pdp
6593218,"TCL - 55"" Class Q5-Series 4K UHD HDR PRO+ QLED Smart Fire TV (2024)",4.5,212,269.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593218/pdp
6593219,"TCL - 85"" Class Q5-Series 4K UHD HDR PRO+ QLED Smart Fire TV (2024)",4.6,126,1199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593219/pdp
6593220,"TCL - 65"" Class Q5-Series 4K UHD HDR PRO+ QLED Smart Fire TV (2024)",4.5,527,549.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593220/pdp
6593221,"TCL - 75"" Class Q5-Series 4K UHD HDR PRO+ QLED Smart Fire TV (2024)",4.5,202,749.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593221/pdp
6593222,"TCL - 50"" Class Q5-Series 4K UHD HDR PRO+ QLED Smart Fire TV (2024)",4.4,297,249.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593222/pdp
6593575,LG - 75” Class UT70 Series LED 4K UHD Smart webOS TV (2024),4.7,465,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593575/pdp
6593576,LG - 55” Class UT70 Series LED 4K UHD Smart webOS TV (2024),4.6,446,299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593576/pdp
6593577,LG - 43” Class UT70 Series LED 4K UHD Smart webOS TV (2024),4.6,412,219.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593577/pdp
6593578,LG - 65” Class UT70 Series LED 4K UHD Smart webOS TV (2024),4.6,1365,599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593578/pdp
6593579,"LG - 83"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",4.8,86,2799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6593579/pdp
6594898,Samsung - 75” Class DU6950 Series Crystal UHD 4K Smart Tizen TV (2024),4.3,1705,529.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594898/pdp
6594932,"Hisense - 75"" Class U9 Series Mini-LED 4K UHD QLED Google TV (2024)",4.4,7,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594932/pdp
6594933,"Hisense - 85"" Class U9 Series Mini-LED 4K UHD QLED Google TV (2024)",5.0,1,3999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594933/pdp
6594978,"Hisense - 50"" Class QD5 Series QLED 4K UHD Smart Google TV (2024)",4.6,372,259.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594978/pdp
6594979,"Hisense - 75"" Class QD6 Series QLED 4K UHD Smart Google TV (2024)",4.7,273,479.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594979/pdp
6594980,"Hisense - 65"" Class QD5 Series QLED 4K UHD Smart Google TV (2024)",4.6,333,349.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594980/pdp
